areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000009,South West,region,2020-05-27,11702,1792
E12000009,South West,region,2020-05-26,11599,1779
E12000009,South West,region,2020-05-25,11519,1767
E12000009,South West,region,2020-05-24,11458,1754
E12000009,South West,region,2020-05-23,11399,1744
E12000009,South West,region,2020-05-22,11358,1729
E12000009,South West,region,2020-05-21,11277,1716
E12000009,South West,region,2020-05-20,11191,1703
E12000009,South West,region,2020-05-19,11054,1690
E12000009,South West,region,2020-05-18,10946,1674
E12000009,South West,region,2020-05-17,10828,1660
E12000009,South West,region,2020-05-16,10731,1648
E12000009,South West,region,2020-05-15,10639,1636
E12000009,South West,region,2020-05-14,10536,1626
E12000009,South West,region,2020-05-13,10443,1612
E12000009,South West,region,2020-05-12,10266,1594
E12000009,South West,region,2020-05-11,10089,1585
E12000009,South West,region,2020-05-10,9836,1571
E12000009,South West,region,2020-05-09,9702,1556
E12000009,South West,region,2020-05-08,9596,1529
E12000009,South West,region,2020-05-07,9418,1512
E12000009,South West,region,2020-05-06,9239,1482
E12000009,South West,region,2020-05-05,9039,1449
E12000009,South West,region,2020-05-04,8867,1416
E12000009,South West,region,2020-05-03,8701,1386
E12000009,South West,region,2020-05-02,8523,1366
E12000009,South West,region,2020-05-01,8313,1343
E12000009,South West,region,2020-04-30,8049,1329
E12000009,South West,region,2020-04-29,7803,1289
E12000009,South West,region,2020-04-28,7456,1256
E12000009,South West,region,2020-04-27,7182,1225
E12000009,South West,region,2020-04-26,6861,1193
E12000009,South West,region,2020-04-25,6607,1157
E12000009,South West,region,2020-04-24,6407,1128
E12000009,South West,region,2020-04-23,6157,1090
E12000009,South West,region,2020-04-22,5876,1056
E12000009,South West,region,2020-04-21,5590,1026
E12000009,South West,region,2020-04-20,5363,983
E12000009,South West,region,2020-04-19,5183,943
E12000009,South West,region,2020-04-18,4985,894
E12000009,South West,region,2020-04-17,4818,853
E12000009,South West,region,2020-04-16,4578,805
E12000009,South West,region,2020-04-15,4316,765
E12000009,South West,region,2020-04-14,4105,724
E12000009,South West,region,2020-04-13,3920,691
E12000009,South West,region,2020-04-12,3726,646
E12000009,South West,region,2020-04-11,3548,609
E12000009,South West,region,2020-04-10,3376,566
E12000009,South West,region,2020-04-09,3142,503
E12000009,South West,region,2020-04-08,2896,472
E12000009,South West,region,2020-04-07,2659,421
E12000009,South West,region,2020-04-06,2448,377
E12000009,South West,region,2020-04-05,2263,336
E12000009,South West,region,2020-04-04,2110,298
E12000009,South West,region,2020-04-03,1936,257
E12000009,South West,region,2020-04-02,1744,225
E12000009,South West,region,2020-04-01,1561,196
E12000009,South West,region,2020-03-31,1378,172
E12000009,South West,region,2020-03-30,1236,148
E12000009,South West,region,2020-03-29,1071,121
E12000009,South West,region,2020-03-28,970,98
E12000009,South West,region,2020-03-27,868,77
E12000009,South West,region,2020-03-26,740,64
E12000009,South West,region,2020-03-25,624,53
E12000009,South West,region,2020-03-24,520,43
E12000009,South West,region,2020-03-23,452,37
E12000009,South West,region,2020-03-22,390,28
E12000009,South West,region,2020-03-21,346,22
E12000009,South West,region,2020-03-20,304,14
E12000009,South West,region,2020-03-19,261,12
E12000009,South West,region,2020-03-18,240,8
E12000009,South West,region,2020-03-17,196,5
E12000009,South West,region,2020-03-16,175,3
E12000009,South West,region,2020-03-15,157,3
E12000009,South West,region,2020-03-14,140,2
E12000009,South West,region,2020-03-13,130,1
E12000009,South West,region,2020-03-12,100,1
E12000009,South West,region,2020-03-11,82,1
E12000009,South West,region,2020-03-10,68,
E12000009,South West,region,2020-03-09,56,
E12000009,South West,region,2020-03-08,51,
E12000009,South West,region,2020-03-07,48,
E12000009,South West,region,2020-03-06,43,
E12000009,South West,region,2020-03-05,32,
E12000009,South West,region,2020-03-04,29,
E12000009,South West,region,2020-03-03,23,
E12000009,South West,region,2020-03-02,13,
E12000009,South West,region,2020-03-01,5,
E12000009,South West,region,2020-02-29,2,
E12000009,South West,region,2020-02-28,2,
E12000009,South West,region,2020-02-27,2,
E12000009,South West,region,2020-02-26,1,
